pantone,name,hex,rgb,skc,family,shade,needs_review
19-1420TPG,Deep Mahogany,#5D4A48,"93,74,72",3700,3,700,False
19-1518TPG,Puce,#584747,"88,71,71",3710,3,710,False
19-1215TPG,Shaved Chocolate,#5D4944,"93,73,68",8700,8,700,True
19-1419TPG,Chicory Coffee,#574542,"87,69,66",3720,3,720,False
19-1110TPG,Chocolate Plum,#4B3F40,"75,63,64",3750,3,750,False
19-1224TPG,Fondue Fudge,#665149,"102,81,73",8670,8,670,False
19-1233TPG,Tiramisu,#6C5046,"108,80,70",8670,8,670,False
19-1214TPG,Chocolate Lab,#644B44,"100,75,68",8690,8,690,False
19-1235TPG,Brunette,#674D46,"103,77,70",8680,8,680,False
19-1218TPG,Potting Soil,#604E47,"96,78,71",8690,8,690,False
19-1432TPG,Chocolate Fondant,#604944,"96,73,68",8700,8,700,False
19-1322TPG,Brown Stone,#604B4B,"96,75,75",3690,3,690,False
19-1217TPG,Mustang,#6E574D,"110,87,77",8650,8,650,False
19-1430TPG,Mink,#75544D,"117,84,77",8650,8,650,False
19-1228TPG,Root Beer,#76554E,"118,85,78",8640,8,640,False
19-1220TPG,Cappuccino,#6A4E46,"106,78,70",8680,8,680,False
19-1431TPG,Fudgesickle,#6A4C48,"106,76,72",3680,3,680,False
19-1321TPG,Rum Raisin,#5F4241,"95,66,65",3720,3,720,False
19-1317TPG,Bitter Chocolate,#5A4243,"90,66,67",3720,3,720,False
19-1436TPG,Cinnamon,#6F4D47,"111,77,71",3670,3,670,False
19-1320TPG,Sable,#764E4B,"118,78,75",3660,3,660,False
19-1334TPG,Henna,#835049,"131,80,73",3640,3,640,False
19-1429TPG,Smoked Paprika,#72423B,"114,66,59",3700,3,700,False
19-1337TPG,Fired Brick,#753D3C,"117,61,60",3700,3,700,False
19-1331TPG,Madder Brown,#704445,"112,68,69",3690,3,690,False
19-1325TPG,Hot Chocolate,#704A49,"112,74,73",3680,3,680,False
18-1336TPG,Copper Brown,#976459,"151,100,89",8570,8,570,False
18-1433TPG,Chutney,#965E53,"150,94,83",3590,3,590,False
18-1425TPG,Mahogany,#855451,"133,84,81",3630,3,630,False
18-1541TPG,Brandy Brown,#78463E,"120,70,62",3680,3,680,False
19-1338TPG,Russet Brown,#7B4748,"123,71,72",3670,3,670,False
18-1325TPG,Spiced Apple,#7E4847,"126,72,71",3670,3,670,False
19-1435TPG,Cherry Mahogany,#714640,"113,70,64",3690,3,690,False
18-1432TPG,Redwood Burl,#9F5E55,"159,94,85",3580,3,580,False
18-1243TPG,Imperial Topaz,#8C5A4B,"140,90,75",8610,8,610,False
18-1341TPG,Maple Syrup,#8D574B,"141,87,75",8620,8,620,False
18-1323TPG,Brandy Snifter,#874C4A,"135,76,74",3650,3,650,False
19-1541TPG,Roasted Russet,#834A42,"131,74,66",3660,3,660,False
19-1428TPG,Brown Out,#784F45,"120,79,69",8660,8,660,False
19-1242TPG,Cambridge Brown,#774F3F,"119,79,63",8660,8,660,False
18-1346TPG,Bruschetta,#AF5F54,"175,95,84",3560,3,560,False
18-1350TPG,Burnt Brick,#A3574D,"163,87,77",3590,3,590,False
18-1438TPG,Marsala,#975A58,"151,90,88",3590,3,590,False
18-1531TPG,Barn Red,#904F4C,"144,79,76",3630,3,630,False
18-1442TPG,Red Ochre,#914C48,"145,76,72",3630,3,630,False
18-1440TPG,Chili Oil,#944743,"148,71,67",3640,3,640,False
19-1540TPG,Burnt Henna,#824945,"130,73,69",3660,3,660,False
18-1443TPG,Redwood,#A45F57,"164,95,87",3570,3,570,False
18-1434TPG,Etruscan Red,#A25F57,"162,95,87",3570,3,570,False
18-1441TPG,Baked Clay,#A15E4F,"161,94,79",8580,8,580,False
18-1343TPG,Auburn,#9D6154,"157,97,84",8570,8,570,False
19-1245TPG,Arabian Spice,#8C5247,"140,82,71",3630,3,630,False
19-1333TPG,Sequoia,#835347,"131,83,71",8640,8,640,False
19-1230TPG,Friar Brown,#725246,"114,82,70",8660,8,660,False
18-1239TPG,Sierra,#9E654F,"158,101,79",8560,8,560,False
18-1140TPG,Mocha Bisque,#8E5E4A,"142,94,74",8600,8,600,False
17-1142TPG,Argan Oil,#91624D,"145,98,77",8580,8,580,False
18-1242TPG,Brown Patina,#8A5B4C,"138,91,76",8610,8,610,False
18-1230TPG,Coconut Shell,#875545,"135,85,69",8630,8,630,False
18-1238TPG,Rustic Brown,#895A4D,"137,90,77",8610,8,610,False
19-1241TPG,Tortoise Shell,#7D5446,"125,84,70",8640,8,640,False
17-1422TPG,Raw Umber,#917363,"145,115,99",8540,8,540,False
18-1320TPG,Clove,#866459,"134,100,89",8590,8,590,False
18-1229TPG,Carob Brown,#876456,"135,100,86",8590,8,590,False
18-1235TPG,Russet,#8F6457,"143,100,87",8580,8,580,False
18-1421TPG,Cognac,#89675F,"137,103,95",8580,8,580,False
18-1314TPG,Acorn,#7F665C,"127,102,92",8590,8,590,False
18-1326TPG,Nutmeg,#7F625A,"127,98,90",8600,8,600,False
18-1124TPG,Partridge,#745B4C,"116,91,76",8630,8,630,False
18-1033TPG,Dachshund,#795C46,"121,92,70",8630,8,630,False
18-1031TPG,Toffee,#755841,"117,88,65",8640,8,640,False
18-1027TPG,Bison,#6B5445,"107,84,69",8660,8,660,False
18-1222TPG,Cocoa Brown,#70594D,"112,89,77",8640,8,640,False
19-1121TPG,Pinecone,#655248,"101,82,72",8670,8,670,False
19-1116TPG,Carafe,#5C4D43,"92,77,67",8690,8,690,True
18-1019TPG,Coca Mocha,#8C725F,"140,114,95",8550,8,550,False
18-1028TPG,Emperador,#6C4F3D,"108,79,61",8670,8,670,False
18-1307TPG,Coffee Quartz,#6D5D58,"109,93,88",8630,8,630,False
19-1119TPG,Cocoa,#614F43,"97,79,67",8680,8,680,False
19-1223TPG,Downtown Brown,#684B41,"104,75,65",8690,8,690,False
19-1216TPG,Chocolate Martini,#5D4E4B,"93,78,75",8690,8,690,False
19-0913TPG,Hot Fudge,#544743,"84,71,67",8720,8,720,True
17-1322TPG,Burro,#A5846C,"165,132,108",8480,8,480,False
17-1044TPG,Chipmunk,#967152,"150,113,82",8540,8,540,False
17-1327TPG,Tobacco Brown,#967759,"150,119,89",8530,8,530,False
18-1030TPG,Thrush,#91705A,"145,112,90",8550,8,550,False
18-1024TPG,Nuthatch,#88644B,"136,100,75",8590,8,590,False
18-1137TPG,Rawhide,#866351,"134,99,81",8590,8,590,False
19-1227TPG,Sorrel Horse,#704D3E,"112,77,62",8670,8,670,False
17-1324TPG,Cinnamon Swirl,#A08068,"160,128,104",8500,8,500,False
17-1318TPG,Affogat,#A78C79,"167,140,121",8460,8,460,False
17-1317TPG,Sinopia Fresco,#96796C,"150,121,108",8520,8,520,False
18-1324TPG,Chocolate Malt,#927567,"146,117,103",8540,8,540,False
18-1125TPG,Pecan Pie,#7F5F50,"127,95,80",8610,8,610,False
18-1130TPG,Aztec,#795C4F,"121,92,79",8620,8,620,False
18-1232TPG,Soft Silt,#6F5346,"111,83,70",8660,8,660,False
17-1223TPG,Praline,#A98B74,"169,139,116",8460,8,460,False
16-1323TPG,Macaroon,#B18B73,"177,139,115",8450,8,450,False
17-1225TPG,Tawny Birch,#AF8971,"175,137,113",8460,8,460,False
17-1226TPG,Tawny Brown,#A8856E,"168,133,110",8480,8,480,False
17-1328TPG,Indian Tan,#AE8765,"174,135,101",8470,8,470,False
17-1221TPG,Macchiato,#AF876D,"175,135,109",8460,8,460,False
17-1330TPG,Lion,#A1785A,"161,120,90",8520,8,520,False
16-1317TPG,Brush,#B79B87,"183,155,135",2410,2,410,False
16-1320TPG,Nougat,#BC9D89,"188,157,137",2400,2,400,False
16-1221TPG,Roebuck,#B49581,"180,149,129",2420,2,420,False
17-1224TPG,Camel,#AD846B,"173,132,107",8470,8,470,False
17-1227TPG,Café au Lait,#A9836E,"169,131,110",8480,8,480,False
17-1230TPG,Mocha Mousse,#A47B67,"164,123,103",8500,8,500,False
18-1422TPG,Myristica,#89685F,"137,104,95",8580,8,580,False
13-1108TPG,Cream Tan,#E3C6B4,"227,198,180",2260,2,260,False
14-1314TPG,Spanish Villa,#E4BDAA,"228,189,170",3280,3,280,False
15-1317TPG,Sirocco,#C19E87,"193,158,135",2390,2,390,False
15-1316TPG,Maple Sugar,#CAA590,"202,165,144",2360,2,360,False
16-1219TPG,Tuscany,#C09A87,"192,154,135",2400,2,400,False
16-1220TPG,Café Crème,#C49783,"196,151,131",3400,3,400,False
16-1422TPG,Cork,#B78A75,"183,138,117",8450,8,450,False
13-1405TPG,Shell,#E6D5C8,"230,213,200",2220,2,220,False
12-1206TPG,Silver Peony,#EAD2C6,"234,210,198",2230,2,230,False
14-1309TPG,Peach Whip,#DDBFB9,"221,191,185",3280,3,280,False
14-1310TPG,Cameo Rose,#D6B6A8,"214,182,168",3310,3,310,False
14-1307TPG,Rose Dust,#CEB3A6,"206,179,166",3330,3,330,False
15-1315TPG,Rugby Tan,#C6A994,"198,169,148",0360,0,360,False
15-1511TPG,Mahogany Rose,#C3A292,"195,162,146",3380,3,380,False
11-1006TPG,Slightly Pink,#EDE6E2,"237,230,226",0170,0,170,False
11-1007TPG,Coconut Cream,#EFE3DF,"239,227,223",3180,3,180,False
11-2309TPG,Petal Pink,#F4E6E2,"244,230,226",3170,3,170,False
12-2103TPG,Almost Mauve,#EADEDB,"234,222,219",3200,3,200,False
11-0603TPG,Pastel Parchment,#E5DCD5,"229,220,213",0200,0,200,False
12-1105TPG,Salsa Rosa,#F1DDD3,"241,221,211",2200,2,200,False
11-1305TPG,Angel Wing,#F3E1D8,"243,225,216",2180,2,180,False
11-1302TPG,Sea Salt,#F1E9E0,"241,233,224",0160,0,160,False
12-1106TPG,Sheer Pink,#F2E7DB,"242,231,219",0170,0,170,False
11-1306TPG,Cream Pink,#F2E2D8,"242,226,216",2180,2,180,False
11-1005TPG,Bridal Blush,#EDE5DE,"237,229,222",0180,0,180,False
12-1108TPG,Dew,#EFE2D4,"239,226,212",0180,0,180,False
12-2901TPG,Morganite,#E6D2C9,"230,210,201",3230,3,230,False
13-1504TPG,Peach Blush,#E6CDC5,"230,205,197",3240,3,240,False
11-1404TPG,Powder Puff,#F3E7DC,"243,231,220",0170,0,170,False
12-1107TPG,Peach Dust,#F2DBCC,"242,219,204",2200,2,200,False
12-1209TPG,Soft Pink,#F2D9CC,"242,217,204",2200,2,200,False
12-1110TPG,Crème de Pêche,#F8DBC9,"248,219,201",2200,2,200,False
12-1010TPG,Scallop Shell,#FAD6C6,"250,214,198",3210,3,210,False
13-1404TPG,Pale Dogwood,#F0CFC3,"240,207,195",3230,3,230,False
12-1207TPG,Pearl Blush,#F2CEC5,"242,206,197",3230,3,230,False
13-1406TPG,Cloud Pink,#EED1C7,"238,209,199",3230,3,230,False
13-1407TPG,Creole Pink,#F5D5CD,"245,213,205",3210,3,210,False
13-1208TPG,Peachy Keen,#E7BFB4,"231,191,180",3280,3,280,False
14-1312TPG,Pale Blush,#E5BDB0,"229,189,176",3280,3,280,False
14-1311TPG,Evening Sand,#DFB7AA,"223,183,170",3300,3,300,False
14-1313TPG,Rose Cloud,#DEB3A3,"222,179,163",3310,3,310,False
14-1316TPG,Dusty Pink,#E0AD9E,"224,173,158",3320,3,320,False
13-1109TPG,Bisque,#EBC6B0,"235,198,176",2260,2,260,False
13-1114TPG,Bellini,#F4C7AB,"244,199,171",2250,2,250,False
15-1319TPG,Almost Apricot,#E6B49B,"230,180,155",2300,2,300,False
14-1220TPG,Peach Nougat,#E7AF8F,"231,175,143",2320,2,320,False
15-1318TPG,Pink Sand,#DEAD95,"222,173,149",3330,3,330,False
15-1322TPG,Dusty Coral,#D09D83,"208,157,131",2380,2,380,False
16-1330TPG,Muted Clay,#D09786,"208,151,134",3390,3,390,False
12-0813TPG,Autumn Blonde,#F2D6B3,"242,214,179",2220,2,220,False
13-1024TPG,Buff,#EBC594,"235,197,148",2260,2,260,False
13-1018TPG,Desert Dust,#E3BD8F,"227,189,143",2290,2,290,False
12-0921TPG,Golden Straw,#E5BD8E,"229,189,142",2290,2,290,False
14-1127TPG,Desert Mist,#E0B588,"224,181,136",2310,2,310,False
14-1122TPG,Sheepskin,#DBB690,"219,182,144",2310,2,310,False
16-1333TPG,Doe,#B9926C,"185,146,108",8430,8,430,False
15-1125TPG,Porcini,#D0A783,"208,167,131",2360,2,360,False
15-1220TPG,Lattè,#CBAA88,"203,170,136",2350,2,350,False
15-1231TPG,Clay,#D5A576,"213,165,118",2360,2,360,False
16-1341TPG,Butterum,#C39169,"195,145,105",8420,8,420,False
15-1425TPG,Fenugreek,#C4936F,"196,147,111",2420,2,420,False
15-1430TPG,Pastry Shell,#C08E68,"192,142,104",8430,8,430,False
16-1438TPG,Meerkat,#A9754F,"169,117,79",8520,8,520,False
15-1225TPG,Sand,#CDAB81,"205,171,129",2350,2,350,False
16-1331TPG,Toast,#CB9B79,"203,155,121",2390,2,390,False
16-1336TPG,Biscuit,#B4875F,"180,135,95",8460,8,460,False
16-1235TPG,Sandstorm,#BB8C69,"187,140,105",8440,8,440,False
16-1432TPG,Almond,#A97A54,"169,122,84",8500,8,500,False
17-1134TPG,Brown Sugar,#A07855,"160,120,85",8520,8,520,False
17-1137TPG,Cashew,#A67651,"166,118,81",8520,8,520,False
17-1336TPG,Bran,#A87452,"168,116,82",8520,8,520,False
17-1340TPG,Adobe,#A66948,"166,105,72",8550,8,550,False
18-1154TPG,Glazed Ginger,#945F3D,"148,95,61",8590,8,590,False
17-1052TPG,Roasted Pecan,#99623A,"153,98,58",2580,2,580,False
18-1155TPG,Sugar Almond,#935D3B,"147,93,59",8600,8,600,False
18-1142TPG,Leather Brown,#975E3E,"151,94,62",8590,8,590,False
18-1148TPG,Caramel Café,#8B5A3D,"139,90,61",8610,8,610,False
15-1327TPG,Peach Bloom,#DC9D7C,"220,157,124",2370,2,370,False
16-1327TPG,Toasted Nut,#C58B6C,"197,139,108",8430,8,430,False
16-1332TPG,Pheasant,#C68667,"198,134,103",3440,3,440,False
17-1430TPG,Pecan Brown,#A67459,"166,116,89",8520,8,520,False
16-1429TPG,Sunburn,#B37359,"179,115,89",8510,8,510,False
17-1147TPG,Amber Brown,#A76D54,"167,109,84",8540,8,540,False
17-1143TPG,Hazel,#AE7757,"174,119,87",8500,8,500,False
16-1328TPG,Sandstone,#C88E6F,"200,142,111",2420,2,420,False
16-1439TPG,Caramel,#CA815A,"202,129,90",2450,2,450,False
17-1436TPG,Raw Sienna,#B9745A,"185,116,90",8500,8,500,False
17-1347TPG,Autumn Leaf,#B26B54,"178,107,84",8530,8,530,False
18-1250TPG,Bombay Brown,#A15A40,"161,90,64",8590,8,590,False
17-1342TPG,Autumnal,#A55B3B,"165,91,59",3580,3,580,False
18-1246TPG,Umber,#9C583A,"156,88,58",3600,3,600,False
18-1450TPG,Mecca Orange,#BC6350,"188,99,80",8530,8,530,False
18-1451TPG,Autumn Glaze,#B26150,"178,97,80",8550,8,550,False
18-1340TPG,Potter's Clay,#A6533A,"166,83,58",3590,3,590,False
18-1345TPG,Cinnamon Stick,#A2553A,"162,85,58",3600,3,600,False
18-1355TPG,Rooibos Tea,#AB4C3A,"171,76,58",3600,3,600,False
19-1250TPG,Picante,#924A3D,"146,74,61",3640,3,640,False
18-1244TPG,Ginger Bread,#8C5641,"140,86,65",8620,8,620,False
17-1540TPG,Apricot Brandy,#C26D5E,"194,109,94",3500,3,500,False
17-1532TPG,Aragon,#AE6C60,"174,108,96",3530,3,530,False
18-1535TPG,Ginger Spice,#B96758,"185,103,88",3530,3,530,False
18-1444TPG,Tandoori Spice,#9F534F,"159,83,79",3600,3,600,False
18-1540TPG,Cinnabar,#9D504C,"157,80,76",3610,3,610,False
18-1547TPG,Bossa Nova,#99403A,"153,64,58",3650,3,650,False
18-1449TPG,Ketchup,#984A46,"152,74,70",3630,3,630,False
16-1520TPG,Lobster Bisque,#DE948F,"222,148,143",3380,3,380,False
16-1329TPG,Coral Haze,#E39282,"227,146,130",3380,3,380,False
16-1431TPG,Canyon Clay,#CD8578,"205,133,120",3440,3,440,False
16-1624TPG,Lantana,#D87E7B,"216,126,123",3440,3,440,False
18-1629TPG,Faded Rose,#BB6869,"187,104,105",3520,3,520,False
18-1630TPG,Dusty Cedar,#AD6464,"173,100,100",3540,3,540,False
18-1648TPG,Baked Apple,#B04E52,"176,78,82",3580,3,580,False
14-1318TPG,Coral Pink,#EAAD9D,"234,173,157",3320,3,320,False
15-1523TPG,Shrimp,#E09C8B,"224,156,139",3360,3,360,False
17-1341TPG,Tawny Orange,#D98575,"217,133,117",3420,3,420,False
16-1532TPG,Crabapple,#D57C6F,"213,124,111",3450,3,450,False
16-1526TPG,Terra Cotta,#CE837A,"206,131,122",3440,3,440,False
17-1544TPG,Burnt Sienna,#C46157,"196,97,87",3520,3,520,False
18-1536TPG,Hot Sauce,#AD5B54,"173,91,84",3560,3,560,False
15-1333TPG,Canyon Sunset,#E2957A,"226,149,122",3380,3,380,False
16-1340TPG,Brandied Melon,#D18365,"209,131,101",3440,3,440,False
16-1435TPG,Carnelian,#D17C62,"209,124,98",3450,3,450,False
15-1429TPG,Dusted Clay,#D07B61,"208,123,97",3460,3,460,False
16-1441TPG,Arabesque,#D07157,"208,113,87",3480,3,480,False
16-1440TPG,Langoustino,#C76C5A,"199,108,90",3500,3,500,False
17-1446TPG,Mango,#B76452,"183,100,82",8540,8,540,False
15-1520TPG,Blooming Dahlia,#EC9787,"236,151,135",3360,3,360,False
16-1529TPG,Burnt Coral,#EC8A83,"236,138,131",3390,3,390,False
16-1345TPG,Sun Baked,#D6866A,"214,134,106",3430,3,430,False
17-1345TPG,Spice Route,#BE624C,"190,98,76",3530,3,530,False
17-1444TPG,Ginger,#C86656,"200,102,86",3510,3,510,False
16-1450TPG,Flamingo,#DF7258,"223,114,88",3460,3,460,False
18-1354TPG,Burnt Ochre,#B65748,"182,87,72",3560,3,560,False
15-1433TPG,Papaya Punch,#FEA088,"254,160,136",3330,3,330,False
14-1228TPG,Peach Nectar,#FFBAA0,"255,186,160",3270,3,270,False
15-1331TPG,Coral Reef,#F9A482,"249,164,130",3320,3,320,False
15-1530TPG,Peach Pink,#F89685,"248,150,133",3350,3,350,False
15-1340TPG,Cadmium Orange,#F39470,"243,148,112",3370,3,370,False
15-1239TPG,Cantaloupe,#FFA47F,"255,164,127",3320,3,320,False
16-1442TPG,Melon,#F6896A,"246,137,106",3380,3,380,False
12-0915TPG,Pale Peach,#FCD0B8,"252,208,184",2220,2,220,False
12-0917TPG,Bleached Apricot,#FCCFAD,"252,207,173",2220,2,220,False
14-1219TPG,Peach Parfait,#F9BFAA,"249,191,170",3260,3,260,False
13-1021TPG,Prairie Sunset,#FCC0A3,"252,192,163",3260,3,260,False
14-1323TPG,Salmon,#F6AD99,"246,173,153",3300,3,300,False
14-1227TPG,Peach,#F1AC88,"241,172,136",2320,2,320,False
15-1334TPG,Shell Coral,#EC9A79,"236,154,121",3360,3,360,False
13-1023TPG,Peach Fuzz,#FFC196,"255,193,150",2260,2,260,False
14-1225TPG,Beach Sand,#F8BF9A,"248,191,154",2260,2,260,False
14-1230TPG,Apricot Wash,#F6B088,"246,176,136",2300,2,300,False
14-1231TPG,Peach Cobbler,#FFB482,"255,180,130",2290,2,290,False
14-1241TPG,Orange Chiffon,#FAAC7E,"250,172,126",2310,2,310,False
14-1135TPG,Salmon Buff,#FFB17F,"255,177,127",2290,2,290,False
14-1139TPG,Pumpkin,#F9A76C,"249,167,108",2320,2,320,False
13-1026TPG,Creampuff,#FFD4B1,"255,212,177",2210,2,210,False
13-1020TPG,Apricot Ice,#FCC19A,"252,193,154",2260,2,260,False
13-1022TPG,Caramel Cream,#F3C29A,"243,194,154",2260,2,260,False
13-1125TPG,Peach Quartz,#F5B995,"245,185,149",2280,2,280,False
14-1224TPG,Coral Sands,#EEAB8A,"238,171,138",3320,3,320,False
16-1338TPG,Copper Tan,#E39065,"227,144,101",2390,2,390,False
16-1337TPG,Coral Gold,#D9875D,"217,135,93",2420,2,420,False
13-1017TPG,Almond Cream,#F4CAA8,"244,202,168",2240,2,240,False
13-1019TPG,Cream Blush,#FAC69D,"250,198,157",2250,2,250,False
14-1133TPG,Apricot Nectar,#EEA975,"238,169,117",2330,2,330,False
15-1234TPG,Gold Earth,#DE9D69,"222,157,105",2370,2,370,False
15-1237TPG,Apricot Tan,#DD9760,"221,151,96",2380,2,380,False
16-1346TPG,Golden Ochre,#CA7E4A,"202,126,74",2460,2,460,False
16-1443TPG,Apricot Buff,#D0804F,"208,128,79",2450,2,450,False
16-1347TPG,Peach Caramel,#C77748,"199,119,72",2480,2,480,False
16-1348TPG,Tomato Cream,#C6794C,"198,121,76",2480,2,480,False
18-1248TPG,Rust,#B35F43,"179,95,67",3550,3,550,False
16-1448TPG,Burnt Orange,#C96939,"201,105,57",2510,2,510,False
16-1449TPG,Gold Flame,#BC603A,"188,96,58",3540,3,540,False
17-1353TPG,Apricot Orange,#C46B45,"196,107,69",3510,3,510,False
16-1260TPG,Harvest Pumpkin,#D26A3E,"210,106,62",3490,3,490,False
15-1242TPG,Muskmelon,#F29863,"242,152,99",2360,2,360,False
16-1350TPG,Amberglow,#E17F47,"225,127,71",2430,2,430,False
16-1253TPG,Orange Ochre,#DF7F45,"223,127,69",2440,2,440,False
16-1454TPG,Jaffa Orange,#DB7344,"219,115,68",3460,3,460,False
17-1145TPG,Autumn Maple,#C86C32,"200,108,50",2500,2,500,False
17-1140TPG,Marmalade,#C66E33,"198,110,51",2500,2,500,False
18-1249TPG,Hawaiian Sunset,#BC6537,"188,101,55",2530,2,530,False
15-1245TPG,Mock Orange,#FFA76C,"255,167,108",2320,2,320,False
15-1243TPG,Papaya,#FFA269,"255,162,105",2330,2,330,False
15-1247TPG,Tangerine,#F7955D,"247,149,93",2360,2,360,False
16-1257TPG,Sun Orange,#F18643,"241,134,67",2400,2,400,False
15-1150TPG,Dark Cheddar,#E4882E,"228,136,46",2410,2,410,False
16-1164TPG,Orange Pepper,#E57E2E,"229,126,46",2430,2,430,False
16-1255TPG,Russet Orange,#E47A2E,"228,122,46",2440,2,440,False
15-1160TPG,Blazing Orange,#FFA351,"255,163,81",2330,2,330,False
15-1153TPG,Apricot,#F0973D,"240,151,61",2370,2,370,False
15-1151TPG,Iceland Poppy,#F59D4D,"245,157,77",2350,2,350,False
15-1157TPG,Flame Orange,#F98E30,"249,142,48",2380,2,380,False
15-1164TPG,Bright Marigold,#FF911F,"255,145,31",2360,2,360,False
15-1262TPG,Carrot Curl,#FF8B27,"255,139,39",2380,2,380,False
15-1263TPG,Autumn Glory,#FF8927,"255,137,39",2380,2,380,False
15-1264TPG,Turmeric,#FF842A,"255,132,42",2390,2,390,False
15-1335TPG,Tangelo,#FF7F28,"255,127,40",2400,2,400,False
17-1350TPG,Oriole,#FF7B25,"255,123,37",2400,2,400,False
16-1364TPG,Vibrant Orange,#FF7338,"255,115,56",3420,3,420,False
16-1356TPG,Persimmon Orange,#F57B35,"245,123,53",2420,2,420,False
16-1358TPG,Orange Tiger,#FD7133,"253,113,51",3420,3,420,False
17-1349TPG,Exuberance,#E87133,"232,113,51",2450,2,450,False
16-1343TPG,Autumn Sunset,#F58C57,"245,140,87",2380,2,380,False
16-1344TPG,Dusty Orange,#E68059,"230,128,89",3420,3,420,False
16-1359TPG,Orange Peel,#FD823E,"253,130,62",2390,2,390,False
17-1360TPG,Celosia Orange,#E87544,"232,117,68",3440,3,440,False
16-1459TPG,Mandarin Orange,#EA6F46,"234,111,70",3450,3,450,False
16-1462TPG,Golden Poppy,#F36E3C,"243,110,60",3440,3,440,False
16-1453TPG,Exotic Orange,#FB6E45,"251,110,69",3430,3,430,False
16-1357TPG,Bird of Paradise,#FF8C54,"255,140,84",3370,3,370,False
16-1360TPG,Nectarine,#FF895A,"255,137,90",3380,3,380,False
16-1349TPG,Coral Rose,#F3794E,"243,121,78",3420,3,420,False
16-1361TPG,Carrot,#F77042,"247,112,66",3430,3,430,False
17-1361TPG,Scarlet Ibis,#F7613A,"247,97,58",3460,3,460,False
16-1363TPG,Puffin's Bill,#E56132,"229,97,50",3480,3,480,False
16-1460TPG,Dragon Fire,#FB6D44,"251,109,68",3430,3,430,False
16-1362TPG,Vermillion Orange,#FB683F,"251,104,63",3440,3,440,False
16-1452TPG,Firecracker,#F2714E,"242,113,78",3440,3,440,False
17-1452TPG,Koi,#CF5E44,"207,94,68",3520,3,520,False
17-1462TPG,Flame,#F75B3B,"247,91,59",3460,3,460,False
17-1461TPG,Orangeade,#E45C3B,"228,92,59",3490,3,490,False
17-1464TPG,Red Orange,#F25E35,"242,94,53",3470,3,470,False
17-1463TPG,Tangerine Tango,#E34F33,"227,79,51",3510,3,510,False
17-1456TPG,Tigerlily,#E2654D,"226,101,77",3480,3,480,False
17-1450TPG,Summer Fig,#C25448,"194,84,72",3550,3,550,False
18-1448TPG,Chili,#BF5B4E,"191,91,78",3540,3,540,False
18-1447TPG,Orange Rust,#C2634F,"194,99,79",3520,3,520,False
17-1553TPG,Paprika,#CC5853,"204,88,83",3530,3,530,False
18-1454TPG,Red Clay,#C15044,"193,80,68",3560,3,560,False
17-1449TPG,Pureed Pumpkin,#C04E38,"192,78,56",3570,3,570,False
18-1445TPG,Spicy Orange,#DD523F,"221,82,63",3520,3,520,False
17-1558TPG,Grenadine,#DC4C46,"220,76,70",3520,3,520,False
18-1561TPG,Orange.com,#D84538,"216,69,56",3540,3,540,False
17-1563TPG,Cherry Tomato,#E94B3C,"233,75,60",3510,3,510,False
17-1564TPG,Fiesta,#DE4D44,"222,77,68",3520,3,520,False
18-1564TPG,Poinciana,#C94235,"201,66,53",3570,3,570,False
18-1550TPG,Aurora Red,#BD4848,"189,72,72",3580,3,580,False
16-1544TPG,Persimmon,#F57A6E,"245,122,110",3410,3,410,False
16-1541TPG,Camellia,#F77765,"247,119,101",3420,3,420,False
17-1547TPG,Emberglow,#E66C62,"230,108,98",3460,3,460,False
16-1451TPG,Nasturtium,#F96A51,"249,106,81",3440,3,440,False
17-1562TPG,Mandarin Red,#EA5643,"234,86,67",3490,3,490,False
18-1664TPG,Fiery Red,#D2393E,"210,57,62",3560,3,560,False
18-1549TPG,Valiant Poppy,#BD3D3A,"189,61,58",3600,3,600,False
16-1543TPG,Fusion Coral,#FF8573,"255,133,115",3380,3,380,False
16-1548TPG,Peach Echo,#F77D73,"247,125,115",3400,3,400,False
16-1539TPG,Coral,#EC776B,"236,119,107",3430,3,430,False
16-1542TPG,Fresh Salmon,#FF8673,"255,134,115",3380,3,380,False
16-1545TPG,Coral Quartz,#F7796D,"247,121,109",3410,3,410,False
16-1546TPG,Living Coral,#FC766A,"252,118,106",3410,3,410,False
17-1656TPG,Hot Coral,#F0605C,"240,96,92",3460,3,460,False
15-1435TPG,Desert Flower,#FF9A8D,"255,154,141",3340,3,340,False
16-1641TPG,Georgia Peach,#F37778,"243,119,120",3420,3,420,False
16-1640TPG,Sugar Coral,#F86E76,"248,110,118",3430,3,430,False
17-1647TPG,Dubarry,#ED696F,"237,105,111",3450,3,450,False
17-1643TPG,Porcelain Rose,#E67072,"230,112,114",3450,3,450,False
17-1644TPG,Spiced Coral,#D8696B,"216,105,107",3480,3,480,False
17-1545TPG,Cranberry,#B85357,"184,83,87",3560,3,560,False
16-1632TPG,Shell Pink,#F48385,"244,131,133",3390,3,390,False
18-1649TPG,Deep Sea Coral,#DB6265,"219,98,101",3490,3,490,False
17-1635TPG,Rose of Sharon,#D85F67,"216,95,103",3500,3,500,False
18-1651TPG,Cayenne,#DB555B,"219,85,91",3510,3,510,False
17-1654TPG,Poinsettia,#CD4350,"205,67,80",3560,3,560,False
