pantone,name,hex,rgb,skc,family,shade,shade_range,needs_review,lab_l,lab_a,lab_b
16-0836TPG,Rich Gold,#BCA360,"188,163,96",8389,8,389,中间色调 Mid/Standard,True,67.823,0.288,37.994
16-0940TPG,Taffy,#C49D69,"196,157,105",8395,8,395,中间色调 Mid/Standard,False,67.181,7.768,32.621
16-0730TPG,Antique Gold,#B6A166,"182,161,102",8398,8,398,中间色调 Mid/Standard,True,66.821,-0.542,33.48
16-0928TPG,Curry,#BC9D6E,"188,157,110",8401,8,401,中间色调 Mid/Standard,False,66.469,4.99,28.861
16-1334TPG,Tan,#BA9C76,"186,156,118",8404,8,404,中间色调 Mid/Standard,False,66.156,5.653,24.062
16-1120TPG,Starfish,#B39D7B,"179,157,123",8407,8,407,中间色调 Mid/Standard,False,65.849,2.914,20.789
16-0613TPG,Elm,#A5A088,"165,160,136",8408,8,408,中间色调 Mid/Standard,False,65.686,-2.342,13.18
16-1108TPG,Twill,#A89F84,"168,159,132",8409,8,409,中间色调 Mid/Standard,True,65.583,-1.257,15.295
16-1326TPG,Prairie Sand,#B49A68,"180,154,104",8416,8,416,中间色调 Mid/Standard,False,64.816,2.643,29.797
16-1118TPG,Sponge,#A79C7D,"167,156,125",8419,8,419,中间色调 Mid/Standard,True,64.543,-1.055,17.722
16-1107TPG,Aluminum,#A49A8C,"164,154,140",8423,8,423,中间色调 Mid/Standard,False,64.078,1.212,8.664
16-1341TPG,Butterum,#C39169,"195,145,105",8424,8,424,中间色调 Mid/Standard,False,64.06,13.919,28.565
16-1010TPG,Incense,#AB997B,"171,153,123",8425,8,425,中间色调 Mid/Standard,False,64.057,1.897,18.219
16-1315TPG,Cornstalk,#AD987D,"173,152,125",8426,8,426,中间色调 Mid/Standard,False,64.017,3.528,17.081
15-1040TPG,Iced Coffee,#B69573,"182,149,115",8427,8,427,中间色调 Mid/Standard,False,63.9,7.499,22.613
16-1110TPG,Olive Gray,#A49A7A,"164,154,122",8428,8,428,中间色调 Mid/Standard,True,63.68,-1.59,18.158
16-0639TPG,Golden Olive,#AC994C,"172,153,76",8429,8,429,中间色调 Mid/Standard,False,63.406,-2.934,42.471
16-1333TPG,Doe,#B9926C,"185,146,108",8430,8,430,中间色调 Mid/Standard,False,63.307,9.561,25.735
16-1310TPG,Natural,#AD957F,"173,149,127",8431,8,431,中间色调 Mid/Standard,False,63.271,5.47,14.93
15-1430TPG,Pastry Shell,#C08E68,"192,142,104",8433,8,433,中间色调 Mid/Standard,False,62.973,14.228,27.631
16-1139TPG,Amber Gold,#BC9151,"188,145,81",8434,8,434,中间色调 Mid/Standard,False,62.959,8.761,39.806
16-1213TPG,Savannah Tan,#A89583,"168,149,131",8435,8,435,中间色调 Mid/Standard,False,62.893,4.089,12.09
16-1327TPG,Toasted Nut,#C58B6C,"197,139,108",8436,8,436,中间色调 Mid/Standard,False,62.861,18.35,25.379
16-1119TPG,Lemon Pepper,#A29780,"162,151,128",8437,8,437,中间色调 Mid/Standard,True,62.822,0.165,13.594
16-0713TPG,Slate Green,#A1977D,"161,151,125",8438,8,438,中间色调 Mid/Standard,True,62.669,-0.689,15.048
17-1047TPG,Honey Mustard,#B79154,"183,145,84",8439,8,439,中间色调 Mid/Standard,False,62.474,6.867,37.542
16-1133TPG,Mustard Gold,#B19358,"177,147,88",8440,8,440,中间色调 Mid/Standard,False,62.441,3.562,35.264
16-1412TPG,Stucco,#AA9185,"170,145,133",8441,8,441,中间色调 Mid/Standard,False,62.076,7.406,9.835
17-1312TPG,Silver Mink,#A59382,"165,147,130",8442,8,442,中间色调 Mid/Standard,False,62.066,3.868,11.448
16-1235TPG,Sandstorm,#BB8C69,"187,140,105",8443,8,443,中间色调 Mid/Standard,False,61.949,13.373,25.632
16-1415TPG,Almondine,#AC907F,"172,144,127",8444,8,444,中间色调 Mid/Standard,False,61.87,7.851,12.96
16-1126TPG,Antelope,#A99260,"169,146,96",8446,8,446,中间色调 Mid/Standard,True,61.515,1.535,29.648
16-0205TPG,Vintage Khaki,#9C9387,"156,147,135",8447,8,447,中间色调 Mid/Standard,False,61.382,1.186,7.542
17-1112TPG,Weathered Teak,#9F9283,"159,146,131",8448,8,448,中间色调 Mid/Standard,False,61.28,2.237,9.696
16-1422TPG,Cork,#B78A75,"183,138,117",8449,8,449,中间色调 Mid/Standard,False,61.247,14.253,17.907
17-1325TPG,Cartouche,#AC8E6F,"172,142,111",8450,8,450,中间色调 Mid/Standard,False,61.015,6.782,20.773
16-1323TPG,Macaroon,#B18B73,"177,139,115",8452,8,452,中间色调 Mid/Standard,False,60.827,11.009,18.357
17-1109TPG,Chinchilla,#9B927B,"155,146,123",8453,8,453,中间色调 Mid/Standard,True,60.744,-0.607,13.409
17-0510TPG,Silver Sage,#979280,"151,146,128",8455,8,455,中间色调 Mid/Standard,False,60.512,-1.365,10.209
16-0726TPG,Khaki,#A09165,"160,145,101",8456,8,456,中间色调 Mid/Standard,True,60.485,-1.105,25.412
16-1211TPG,Mocha Meringue,#9F8E84,"159,142,132",8457,8,457,中间色调 Mid/Standard,False,60.234,4.636,7.642
17-1318TPG,Affogat,#A78C79,"167,140,121",8458,8,458,中间色调 Mid/Standard,False,60.207,7.223,13.955
17-1225TPG,Tawny Birch,#AF8971,"175,137,113",8459,8,459,中间色调 Mid/Standard,False,60.068,11.057,18.412
17-1223TPG,Praline,#A98B74,"169,139,116",8460,8,460,中间色调 Mid/Standard,False,60.035,7.89,16.576
17-1108TPG,Winter Twig,#998F7F,"153,143,127",8461,8,461,中间色调 Mid/Standard,False,59.844,0.917,9.854
17-0630TPG,Tree House,#9B8F77,"155,143,119",8462,8,462,中间色调 Mid/Standard,True,59.84,0.442,14.406
16-1414TPG,Chanterelle,#A38C79,"163,140,121",8463,8,463,中间色调 Mid/Standard,False,59.82,5.619,13.358
16-1336TPG,Biscuit,#B4875F,"180,135,95",8464,8,464,中间色调 Mid/Standard,False,59.761,12.176,28.151
16-0632TPG,Willow,#9D905A,"157,144,90",8465,8,465,中间色调 Mid/Standard,False,59.756,-3.114,30.414
16-0640TPG,Avocado Oil,#A09040,"160,144,64",8466,8,466,中间色调 Mid/Standard,False,59.7,-4.247,43.798
17-1009TPG,Dune,#9E8D7C,"158,141,124",8467,8,467,中间色调 Mid/Standard,False,59.685,3.523,11.397
17-1320TPG,Tannin,#A68B6F,"166,139,111",8468,8,468,中间色调 Mid/Standard,False,59.636,5.994,18.8
17-1045TPG,Apple Cinnamon,#AE895D,"174,137,93",8469,8,469,中间色调 Mid/Standard,False,59.6,8.32,28.916
17-1221TPG,Macchiato,#AF876D,"175,135,109",8470,8,470,中间色调 Mid/Standard,False,59.478,11.675,19.864
17-1328TPG,Indian Tan,#AE8765,"174,135,101",8471,8,471,中间色调 Mid/Standard,False,59.221,10.312,23.992
17-1113TPG,Coriander,#998D7A,"153,141,122",8472,8,472,中间色调 Mid/Standard,False,59.185,1.228,11.764
17-1107TPG,Seneca Rock,#948E7C,"148,142,124",8473,8,473,中间色调 Mid/Standard,True,59.064,-0.973,10.396
17-1105TPG,Roasted Cashew,#978C7F,"151,140,127",8474,8,474,中间色调 Mid/Standard,False,58.852,1.816,8.423
17-1022TPG,Kelp,#998C6E,"153,140,110",8475,8,475,中间色调 Mid/Standard,True,58.654,-0.022,17.822
16-1325TPG,Copper,#BF7D5C,"191,125,92",8476,8,476,中间色调 Mid/Standard,False,58.526,22.023,28.465
17-1224TPG,Camel,#AD846B,"173,132,107",8477,8,477,中间色调 Mid/Standard,False,58.462,12.289,19.58
17-1226TPG,Tawny Brown,#A8856E,"168,133,110",8478,8,478,中间色调 Mid/Standard,False,58.252,10.051,17.507
17-0625TPG,Boa,#948B6A,"148,139,106",8479,8,479,中间色调 Mid/Standard,False,57.849,-2.079,18.905
17-1227TPG,Café au Lait,#A9836E,"169,131,110",8480,8,480,中间色调 Mid/Standard,False,57.842,11.588,16.961
17-1322TPG,Burro,#A5846C,"165,132,108",8481,8,481,中间色调 Mid/Standard,False,57.642,9.121,17.758
16-1109TPG,Greige,#96887A,"150,136,122",8482,8,482,中间色调 Mid/Standard,False,57.558,2.85,9.431
17-0840TPG,Amber Green,#9D884A,"157,136,74",8484,8,484,中间色调 Mid/Standard,True,57.339,-0.327,35.93
17-1319TPG,Amphora,#9B8571,"155,133,113",8486,8,486,中间色调 Mid/Standard,False,57.014,5.157,13.885
17-1316TPG,Portabella,#998576,"153,133,118",8487,8,487,中间色调 Mid/Standard,False,56.935,5.104,10.883
17-0929TPG,Fennel Seed,#9B855B,"155,133,91",8490,8,490,中间色调 Mid/Standard,False,56.585,2.257,25.736
17-1311TPG,Desert Taupe,#918679,"145,134,121",8491,8,491,中间色调 Mid/Standard,False,56.536,1.843,8.493
17-1129TPG,Wood Thrush,#A68146,"166,129,70",8493,8,493,中间色调 Mid/Standard,False,56.339,7.195,37.042
17-0843TPG,Bronze Mist,#A0824D,"160,130,77",8495,8,495,中间色调 Mid/Standard,False,56.064,4.62,32.846
17-1324TPG,Cinnamon Swirl,#A08068,"160,128,104",8496,8,496,中间色调 Mid/Standard,False,56.0,8.795,17.709
17-1038TPG,Tiger's Eye,#9D8168,"157,129,104",8497,8,497,中间色调 Mid/Standard,False,55.957,6.983,17.6
17-0619TPG,Overland Trek,#8C8575,"140,133,117",8498,8,498,中间色调 Mid/Standard,True,55.721,-0.235,9.575
17-1436TPG,Raw Sienna,#B9745A,"185,116,90",8499,8,499,中间色调 Mid/Standard,False,55.63,24.339,25.69
17-0808TPG,Taupe Gray,#938176,"147,129,118",8502,8,502,中间色调 Mid/Standard,False,55.29,4.981,8.478
17-1418TPG,Ginger Snap,#968072,"150,128,114",8503,8,503,中间色调 Mid/Standard,False,55.214,6.122,10.721
17-1028TPG,Antique Bronze,#948260,"148,130,96",8504,8,504,中间色调 Mid/Standard,False,55.182,1.599,20.95
17-1230TPG,Mocha Mousse,#A47B67,"164,123,103",8505,8,505,中间色调 Mid/Standard,False,55.113,13.162,17.139
16-1432TPG,Almond,#A97A54,"169,122,84",8506,8,506,中间色调 Mid/Standard,False,55.068,13.703,27.96
17-0836TPG,Ecru Olive,#98814C,"152,129,76",8507,8,507,中间色调 Mid/Standard,True,54.968,1.584,31.848
17-1143TPG,Hazel,#AE7757,"174,119,87",8508,8,508,中间色调 Mid/Standard,False,54.951,17.809,26.243
17-1019TPG,Elmwood,#928167,"146,129,103",8509,8,509,中间色调 Mid/Standard,False,54.857,2.286,16.492
17-1212TPG,Fungi,#8D8177,"141,129,119",8510,8,510,中间色调 Mid/Standard,False,54.757,2.769,7.065
16-1429TPG,Sunburn,#B37359,"179,115,89",8511,8,511,中间色调 Mid/Standard,False,54.625,22.329,24.803
17-1310TPG,Timber Wolf,#8B8170,"139,129,112",8512,8,512,中间色调 Mid/Standard,False,54.407,0.807,10.591
18-0835TPG,Dried Tobacco,#987E43,"152,126,67",8513,8,513,中间色调 Mid/Standard,True,54.031,2.435,35.508
17-1125TPG,Dijon,#9A7C52,"154,124,82",8514,8,514,中间色调 Mid/Standard,False,53.916,5.901,27.269
17-1330TPG,Lion,#A1785A,"161,120,90",8516,8,516,中间色调 Mid/Standard,False,53.76,12.06,22.702
16-1438TPG,Meerkat,#A9754F,"169,117,79",8517,8,517,中间色调 Mid/Standard,False,53.733,16.053,29.049
17-0627TPG,Dried Herb,#8A8061,"138,128,97",8518,8,518,中间色调 Mid/Standard,True,53.713,-1.326,18.24
17-1137TPG,Cashew,#A67651,"166,118,81",8519,8,519,中间色调 Mid/Standard,False,53.664,14.39,27.771
17-1134TPG,Brown Sugar,#A07855,"160,120,85",8520,8,520,中间色调 Mid/Standard,False,53.561,11.086,25.255
17-1336TPG,Bran,#A87452,"168,116,82",8521,8,521,中间色调 Mid/Standard,False,53.413,16.474,26.935
17-1128TPG,Bone Brown,#9D794C,"157,121,76",8522,8,522,中间色调 Mid/Standard,False,53.348,8.303,29.939
17-1430TPG,Pecan Brown,#A67459,"166,116,89",8523,8,523,中间色调 Mid/Standard,False,53.299,16.34,22.766
17-0807TPG,Mountain Trail,#8D7C70,"141,124,112",8524,8,524,中间色调 Mid/Standard,False,53.22,4.467,8.943
17-1317TPG,Sinopia Fresco,#96796C,"150,121,108",8525,8,525,中间色调 Mid/Standard,False,53.214,9.227,11.388
17-0636TPG,Green Moss,#8A7F53,"138,127,83",8526,8,526,中间色调 Mid/Standard,False,53.175,-2.609,25.444
17-1115TPG,Petrified Oak,#8F7C64,"143,124,100",8527,8,527,中间色调 Mid/Standard,False,53.141,3.459,15.815
18-1160TPG,Sudan Brown,#A97241,"169,114,65",8528,8,528,中间色调 Mid/Standard,False,52.789,16.582,35.552
17-1417TPG,Beaver Fur,#957867,"149,120,103",8529,8,529,中间色调 Mid/Standard,False,52.733,8.67,13.609
17-1321TPG,Woodsmoke,#927968,"146,121,104",8530,8,530,中间色调 Mid/Standard,False,52.715,6.999,12.956
17-1314TPG,Sepia Tint,#8E7A66,"142,122,102",8531,8,531,中间色调 Mid/Standard,False,52.542,4.479,13.816
17-1347TPG,Autumn Leaf,#B26B54,"178,107,84",8532,8,532,中间色调 Mid/Standard,False,52.534,25.889,24.907
17-0620TPG,Aloe,#857D65,"133,125,101",8533,8,533,中间色调 Mid/Standard,True,52.502,-1.102,14.209
17-0942TPG,Medal Bronze,#97784D,"151,120,77",8534,8,534,中间色调 Mid/Standard,False,52.453,6.348,28.12
17-1327TPG,Tobacco Brown,#967759,"150,119,89",8535,8,535,中间色调 Mid/Standard,False,52.287,7.829,21.101
18-1450TPG,Mecca Orange,#BC6350,"188,99,80",8536,8,536,中间色调 Mid/Standard,False,52.059,33.902,26.86
18-1324TPG,Chocolate Malt,#927567,"146,117,103",8537,8,537,中间色调 Mid/Standard,False,51.626,9.159,12.021
17-1147TPG,Amber Brown,#A76D54,"167,109,84",8538,8,538,中间色调 Mid/Standard,False,51.604,20.209,23.426
17-1446TPG,Mango,#B76452,"183,100,82",8539,8,539,中间色调 Mid/Standard,False,51.603,31.554,24.979
18-1321TPG,Brownie,#8F7467,"143,116,103",8540,8,540,中间色调 Mid/Standard,False,51.049,8.5,11.168
17-1118TPG,Lead Gray,#857860,"133,120,96",8541,8,541,中间色调 Mid/Standard,False,50.995,0.998,15.028
17-1412TPG,Leafless Tree,#87766E,"135,118,110",8542,8,542,中间色调 Mid/Standard,False,50.96,5.185,6.821
17-1422TPG,Raw Umber,#917363,"145,115,99",8543,8,543,中间色调 Mid/Standard,False,50.901,9.329,13.335
17-1036TPG,Bistre,#927448,"146,116,72",8544,8,544,中间色调 Mid/Standard,False,50.77,5.93,28.664
17-1410TPG,Pine Bark,#857669,"133,118,105",8545,8,545,中间色调 Mid/Standard,False,50.645,3.55,9.283
18-1017TPG,Caribou,#887568,"136,117,104",8546,8,546,中间色调 Mid/Standard,False,50.637,5.195,9.9
17-1044TPG,Chipmunk,#967152,"150,113,82",8547,8,547,中间色调 Mid/Standard,False,50.576,10.464,22.849
18-0617TPG,Covert Green,#7F7865,"127,120,101",8548,8,548,中间色调 Mid/Standard,True,50.552,-0.704,11.415
18-0939TPG,Cumin,#917345,"145,115,69",8549,8,549,中间色调 Mid/Standard,False,50.349,5.766,29.776
17-1340TPG,Adobe,#A66948,"166,105,72",8550,8,550,中间色调 Mid/Standard,False,50.311,20.934,28.587
18-1029TPG,Toasted Coconut,#8F725D,"143,114,93",8551,8,551,中间色调 Mid/Standard,False,50.294,8.244,15.972
18-1537TPG,Copper Coin,#B1624E,"177,98,78",8552,8,552,中间色调 Mid/Standard,False,50.257,29.892,25.389
18-1451TPG,Autumn Glaze,#B26150,"178,97,80",8553,8,553,中间色调 Mid/Standard,False,50.211,31.007,24.197
18-1020TPG,Cocoa Crème,#8B7360,"139,115,96",8554,8,554,中间色调 Mid/Standard,False,50.211,6.396,14.039
18-1019TPG,Coca Mocha,#8C725F,"140,114,95",8555,8,555,中间色调 Mid/Standard,False,50.022,7.254,14.38
18-1030TPG,Thrush,#91705A,"145,112,90",8556,8,556,中间色调 Mid/Standard,False,49.915,9.857,17.241
18-0724TPG,Gothic Olive,#81755B,"129,117,91",8557,8,557,中间色调 Mid/Standard,True,49.672,0.307,16.06
17-0909TPG,Fossil,#807366,"128,115,102",8558,8,558,中间色调 Mid/Standard,False,49.265,2.758,9.033
17-0517TPG,Dusky Green,#7D7465,"125,116,101",8559,8,559,中间色调 Mid/Standard,False,49.241,0.786,9.548
18-0950TPG,Cathay Spice,#9A6B3F,"154,107,63",8560,8,560,中间色调 Mid/Standard,False,49.186,13.832,31.887
17-0935TPG,Dull Gold,#86724A,"134,114,74",8561,8,561,中间色调 Mid/Standard,True,49.005,1.99,25.04
18-1025TPG,Foxtrot,#8F6C50,"143,108,80",8564,8,564,中间色调 Mid/Standard,False,48.442,10.1,21.047
18-1239TPG,Sierra,#9E654F,"158,101,79",8565,8,565,中间色调 Mid/Standard,False,48.439,20.463,21.956
18-0629TPG,Lizard,#7B7354,"123,115,84",8566,8,566,中间色调 Mid/Standard,False,48.402,-2.097,18.311
18-0940TPG,Golden Brown,#916C3A,"145,108,58",8567,8,567,中间色调 Mid/Standard,False,48.325,8.825,33.322
17-1409TPG,Brown Lentil,#816F65,"129,111,101",8568,8,568,中间色调 Mid/Standard,False,48.23,5.338,8.173
18-1014TPG,Malt Ball,#856C58,"133,108,88",8572,8,572,中间色调 Mid/Standard,False,47.517,6.809,14.933
18-1336TPG,Copper Brown,#976459,"151,100,89",8573,8,573,中间色调 Mid/Standard,False,47.516,19.211,14.669
18-1343TPG,Auburn,#9D6154,"157,97,84",8574,8,574,中间色调 Mid/Standard,False,47.442,22.845,17.664
18-1441TPG,Baked Clay,#A15E4F,"161,94,79",8575,8,575,中间色调 Mid/Standard,False,47.169,25.674,20.352
18-1022TPG,Ermine,#826C51,"130,108,81",8576,8,576,中间色调 Mid/Standard,False,47.061,4.575,18.375
18-1422TPG,Myristica,#89685F,"137,104,95",8577,8,577,中间色调 Mid/Standard,False,47.035,11.837,10.177
18-0625TPG,Martini Olive,#766F57,"118,111,87",8578,8,578,中间色调 Mid/Standard,False,46.855,-1.471,14.377
18-1421TPG,Cognac,#89675F,"137,103,95",8579,8,579,中间色调 Mid/Standard,False,46.772,12.425,9.808
18-1112TPG,Walnut,#786D60,"120,109,96",8580,8,580,中间色调 Mid/Standard,False,46.678,1.978,8.828
18-1235TPG,Russet,#8F6457,"143,100,87",8581,8,581,中间色调 Mid/Standard,False,46.503,15.611,14.314
18-0830TPG,Butternut,#7D6C4E,"125,108,78",8582,8,582,中间色调 Mid/Standard,False,46.493,2.004,19.279
18-1018TPG,Otter,#7F6A55,"127,106,85",8583,8,583,中间色调 Mid/Standard,False,46.28,4.994,14.911
17-1142TPG,Argan Oil,#91624D,"145,98,77",8585,8,585,中间色调 Mid/Standard,False,46.032,16.446,19.651
18-1250TPG,Bombay Brown,#A15A40,"161,90,64",8586,8,586,中间色调 Mid/Standard,False,45.99,26.588,27.608
18-0933TPG,Rubber,#85674C,"133,103,76",8587,8,587,中间色调 Mid/Standard,False,45.92,8.188,19.838
18-0832TPG,Plantation,#7D6A45,"125,106,69",8588,8,588,中间色调 Mid/Standard,False,45.769,2.059,23.542
18-0840TPG,Tapenade,#83683E,"131,104,62",8589,8,589,中间色调 Mid/Standard,False,45.736,5.177,27.614
18-1229TPG,Carob Brown,#876456,"135,100,86",8590,8,590,中间色调 Mid/Standard,False,45.549,12.09,13.451
18-1142TPG,Leather Brown,#975E3E,"151,94,62",8591,8,591,中间色调 Mid/Standard,False,45.544,19.907,27.904
18-1320TPG,Clove,#866459,"134,100,89",8592,8,592,中间色调 Mid/Standard,False,45.504,12.077,11.575
18-1024TPG,Nuthatch,#88644B,"136,100,75",8593,8,593,中间色调 Mid/Standard,False,45.439,11.148,19.848
18-1154TPG,Glazed Ginger,#945F3D,"148,95,61",8594,8,594,中间色调 Mid/Standard,False,45.385,17.94,28.191
18-1314TPG,Acorn,#7F665C,"127,102,92",8595,8,595,中间色调 Mid/Standard,False,45.343,8.385,9.438
18-1137TPG,Rawhide,#866351,"134,99,81",8596,8,596,中间色调 Mid/Standard,False,45.063,11.597,15.751
18-0615TPG,Stone Gray,#72695C,"114,105,92",8597,8,597,中间色调 Mid/Standard,False,44.876,1.173,8.594
18-0825TPG,Nutria,#75694C,"117,105,76",8598,8,598,中间色调 Mid/Standard,True,44.811,-0.008,18.064
18-1155TPG,Sugar Almond,#935D3B,"147,93,59",8599,8,599,中间色调 Mid/Standard,False,44.729,18.491,28.493
18-1140TPG,Mocha Bisque,#8E5E4A,"142,94,74",8600,8,600,深色调 Deep/Dark,False,44.592,17.158,19.448
18-0937TPG,Bronze Brown,#82643E,"130,100,62",8601,8,601,深色调 Deep/Dark,False,44.531,7.072,26.085
18-1015TPG,Shitake,#746759,"116,103,89",8602,8,602,深色调 Deep/Dark,False,44.426,2.692,9.788
18-1326TPG,Nutmeg,#7F625A,"127,98,90",8603,8,603,深色调 Deep/Dark,False,44.213,10.456,9.053
19-0808TPG,Morel,#70675F,"112,103,95",8604,8,604,深色调 Deep/Dark,False,44.192,2.055,5.793
18-0920TPG,Kangaroo,#74654F,"116,101,79",8607,8,607,深色调 Deep/Dark,False,43.632,2.335,14.676
18-1242TPG,Brown Patina,#8A5B4C,"138,91,76",8609,8,609,深色调 Deep/Dark,False,43.372,17.418,16.534
18-1243TPG,Imperial Topaz,#8C5A4B,"140,90,75",8610,8,610,深色调 Deep/Dark,False,43.355,18.744,17.156
18-1125TPG,Pecan Pie,#7F5F50,"127,95,80",8611,8,611,深色调 Deep/Dark,False,43.177,10.815,13.643
18-1238TPG,Rustic Brown,#895A4D,"137,90,77",8612,8,612,深色调 Deep/Dark,False,43.015,17.693,15.427
18-1148TPG,Caramel Café,#8B5A3D,"139,90,61",8613,8,613,深色调 Deep/Dark,False,42.973,16.888,24.931
18-1341TPG,Maple Syrup,#8D574B,"141,87,75",8615,8,615,深色调 Deep/Dark,False,42.746,20.914,16.358
18-1312TPG,Deep Taupe,#73615B,"115,97,91",8616,8,616,深色调 Deep/Dark,False,42.688,6.183,6.108
19-1034TPG,Breen,#776144,"119,97,68",8617,8,617,深色调 Deep/Dark,False,42.596,4.558,19.872
18-0820TPG,Capers,#6B644F,"107,100,79",8618,8,618,深色调 Deep/Dark,True,42.468,-0.962,12.939
18-1244TPG,Ginger Bread,#8C5641,"140,86,65",8620,8,620,深色调 Deep/Dark,False,42.176,20.031,21.582
18-1130TPG,Aztec,#795C4F,"121,92,79",8624,8,624,深色调 Deep/Dark,False,41.665,9.877,12.058
18-1033TPG,Dachshund,#795C46,"121,92,70",8626,8,626,深色调 Deep/Dark,False,41.473,8.682,17.232
18-1016TPG,Cub,#6C6051,"108,96,81",8627,8,627,深色调 Deep/Dark,False,41.451,2.168,10.337
18-1230TPG,Coconut Shell,#875545,"135,85,69",8628,8,628,深色调 Deep/Dark,False,41.341,18.865,17.963
19-0622TPG,Military Olive,#69614C,"105,97,76",8629,8,629,深色调 Deep/Dark,True,41.335,-0.516,13.155
19-0809TPG,Chocolate Chip,#6A6054,"106,96,84",8630,8,630,深色调 Deep/Dark,False,41.328,1.814,8.312
18-0928TPG,Sepia,#705E4A,"112,94,74",8631,8,631,深色调 Deep/Dark,False,41.129,4.037,14.193
18-1307TPG,Coffee Quartz,#6D5D58,"109,93,88",8632,8,632,深色调 Deep/Dark,False,40.872,5.572,5.264
18-1124TPG,Partridge,#745B4C,"116,91,76",8633,8,633,深色调 Deep/Dark,False,40.764,7.88,12.55
18-0627TPG,Fir Green,#6B5F3E,"107,95,62",8634,8,634,深色调 Deep/Dark,True,40.668,-0.409,20.652
19-0403TPG,Sea Turtle,#655F55,"101,95,85",8635,8,635,深色调 Deep/Dark,False,40.585,0.488,6.584
19-1333TPG,Sequoia,#835347,"131,83,71",8636,8,636,深色调 Deep/Dark,False,40.357,18.543,15.338
18-0930TPG,Coffee Liqueúr,#6E5B4A,"110,91,74",8639,8,639,深色调 Deep/Dark,False,40.068,4.964,12.707
19-1241TPG,Tortoise Shell,#7D5446,"125,84,70",8641,8,641,深色调 Deep/Dark,False,39.822,15.235,15.094
18-1031TPG,Toffee,#755841,"117,88,65",8642,8,642,深色调 Deep/Dark,False,39.821,8.684,17.957
18-1222TPG,Cocoa Brown,#70594D,"112,89,77",8643,8,643,深色调 Deep/Dark,False,39.792,7.492,10.526
19-1228TPG,Root Beer,#76554E,"118,85,78",8645,8,645,深色调 Deep/Dark,False,39.41,12.657,9.482
18-1048TPG,Monk's Robe,#77553D,"119,85,61",8647,8,647,深色调 Deep/Dark,False,39.168,10.927,19.545
19-1217TPG,Mustang,#6E574D,"110,87,77",8648,8,648,深色调 Deep/Dark,False,39.015,7.838,9.41
19-0515TPG,Olive Night,#5F5C50,"95,92,80",8649,8,649,深色调 Deep/Dark,False,39.013,-1.127,7.343
19-1430TPG,Mink,#75544D,"117,84,77",8650,8,650,深色调 Deep/Dark,False,39.0,12.688,9.508
19-0823TPG,Crocodile,#645A51,"100,90,81",8651,8,651,深色调 Deep/Dark,False,38.926,2.375,6.671
19-0617TPG,Teak,#64594A,"100,89,74",8653,8,653,深色调 Deep/Dark,False,38.461,1.798,10.325
19-0516TPG,Dark Olive,#605A49,"96,90,73",8654,8,654,深色调 Deep/Dark,True,38.341,-0.71,10.713
19-0820TPG,Canteen,#61594E,"97,89,78",8655,8,655,深色调 Deep/Dark,False,38.263,1.179,7.542
19-1230TPG,Friar Brown,#725246,"114,82,70",8658,8,658,深色调 Deep/Dark,False,37.941,11.62,12.308
19-1428TPG,Brown Out,#784F45,"120,79,69",8659,8,659,深色调 Deep/Dark,False,37.87,15.931,12.949
18-1232TPG,Soft Silt,#6F5346,"111,83,70",8660,8,660,深色调 Deep/Dark,False,37.858,9.689,12.138
18-1027TPG,Bison,#6B5445,"107,84,69",8661,8,661,深色调 Deep/Dark,False,37.656,7.166,12.404
19-1242TPG,Cambridge Brown,#774F3F,"119,79,63",8662,8,662,深色调 Deep/Dark,False,37.615,14.77,16.28
19-0916TPG,Rain Drum,#64544C,"100,84,76",8666,8,666,深色调 Deep/Dark,False,37.063,5.181,7.128
19-1233TPG,Tiramisu,#6C5046,"108,80,70",8669,8,669,深色调 Deep/Dark,False,36.684,10.2,10.462
19-1121TPG,Pinecone,#655248,"101,82,72",8671,8,671,深色调 Deep/Dark,False,36.498,6.194,8.839
19-1224TPG,Fondue Fudge,#665149,"102,81,73",8672,8,672,深色调 Deep/Dark,False,36.35,7.407,8.023
18-1028TPG,Emperador,#6C4F3D,"108,79,61",8673,8,673,深色调 Deep/Dark,False,36.21,9.599,15.391
19-1227TPG,Sorrel Horse,#704D3E,"112,77,62",8674,8,674,深色调 Deep/Dark,False,36.178,12.746,14.816
19-0618TPG,Beech,#5C5440,"92,84,64",8676,8,676,深色调 Deep/Dark,True,35.958,-0.278,12.906
19-1220TPG,Cappuccino,#6A4E46,"106,78,70",8677,8,677,深色调 Deep/Dark,False,35.899,10.549,9.334
19-1235TPG,Brunette,#674D46,"103,77,70",8682,8,682,深色调 Deep/Dark,False,35.27,9.848,8.402
19-1119TPG,Cocoa,#614F43,"97,79,67",8684,8,684,深色调 Deep/Dark,False,35.081,5.495,9.918
19-1218TPG,Potting Soil,#604E47,"96,78,71",8686,8,686,深色调 Deep/Dark,False,34.784,6.316,6.975
19-1223TPG,Downtown Brown,#684B41,"104,75,65",8687,8,687,深色调 Deep/Dark,False,34.716,10.796,10.79
19-1216TPG,Chocolate Martini,#5D4E4B,"93,78,75",8688,8,688,深色调 Deep/Dark,False,34.568,5.706,4.101
19-0815TPG,Desert Palm,#5E4E3E,"94,78,62",8690,8,690,深色调 Deep/Dark,True,34.348,4.007,11.98
